"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11"
1.13763577844007 0.00577455214550536 -0.00474470800672681 -0.0135893795535793 -0.0160589726695843 0.0183864727173362 0.0194846920031438 0.00481621326021086 0.0221285295665262 0.00158136791409073 -0.0042969412566545
0.977952302832799 -0.0100025121710335 0.00402097645241344 0.000724168365959324 0.00515758105458991 0.0125845966690366 -0.00183880018595671 0.00609916324890043 -0.00188315710434945 -0.00491134601409671 -0.00357122656529502
0.928160222226024 -0.00792044485047466 -0.00261938909267821 -0.0101247732991766 0.00411032864376584 0.00261840454251163 0.00219885338001556 0.00282464655022546 0.0119218685785101 -0.0173871994953473 -0.0145170154947523
0.985653771977826 -0.0119500417532917 -0.00265402476216463 0.00264213072748323 -0.00618297983881616 0.00440286690453529 0.00968499064117996 -0.0116710005847211 0.000203732855737658 -0.00936400592711362 -0.00747103184239057
0.938740581272334 -0.00937609403788182 0.0118607665532635 0.0121405795015824 -0.00272243370780392 -0.0136148356619054 0.0025526746797526 0.00371551705034828 -0.00429847982286552 0.00527406228815743 0.0281159846805054
0.859968415836034 0.0141436325811732 0.00432445931175278 -0.0134859802908998 -0.00292270202719149 -0.0115116885701159 0.00306322606391728 -0.0138225920223205 -0.0211374627322277 0.00712945240658724 -0.000364322598576513
1.0961952383322 0.00244351712737748 -0.000914671746859158 0.00177151024219825 0.00365617090348488 -0.0194802691821363 0.000160645447207274 0.00761091548893539 0.000183473710146775 0.0249792017749556 0.000798735855423962
0.948779883816367 0.0259320406029147 0.0200252612515915 0.00587281204461275 0.0160522842899315 -0.00135764431918383 1.72084916487359e-05 -0.019775306019865 -0.00741524939532628 0.0202011171219462 -0.00105114259929126
0.898564267518676 -0.0194514105863034 -0.00602036600584858 -0.0192974390376047 -0.00121937095707455 -0.00225810482623733 -0.00691570659437432 0.000949874007772978 0.000299870154426071 -0.00221780064673565 0.000217487558921179
1.00061972009749 0.00926816055679732 0.00267957996624301 0.00859927977532355 0.00193184229316921 0.000826689011592115 0.00684031155733717 -0.0049286741887618 -0.00641368207312288 -0.0125814588866838 0.00461530732228262
0.91536720130775 -0.00514413926113941 0.0091317041299972 -0.0125898106704734 0.00960141052676115 0.000162100526774314 -0.0215392156715424 0.00440975209276942 -0.00452225152769135 -0.000473250617458519 0.012217179753116
1.00007595636867 0.000483588528882353 0.0087992928696193 -0.00515359700238394 0.000574654950099634 0.0148458349501032 -0.0134399513189195 -0.000819881054321429 0.0143027620601423 -0.00216702020350943 -0.00368678433291967
1.00709562363165 0.016703058550344 -0.00358554144911086 0.00783584435291591 0.00482546374994555 -0.00800186812211552 0.0104369409416898 -0.012297529948063 -0.00605667367611531 -0.0019248170906574 0.021764451171549
1.05858262083899 -0.00739752659297456 0.0208745815243449 -0.0153269904103129 0.00538990119419821 -0.00384407208305107 0.0108787245605812 0.0117150282938008 -0.00128449513404047 -0.00523425830660574 -0.0177297073514782
1.06922930409401 -0.00528591207234643 -0.0103443595465331 -0.00662643995103584 0.000601280519549772 0.0123816854137983 0.000928558699141135 -0.00555693063642582 -0.00523549020296195 -0.0234952652238796 0.00446730572800568
0.997499356145476 -0.0082134131374348 0.0106996446386522 -0.021161780316291 0.00902443782420531 -0.00267797596507598 -0.00264083011149979 -0.0112167614653219 0.00394837407637978 0.0158064391446129 -0.00472389014703345
1.00179963475177 0.00446657588561199 -0.00103126910311717 -0.0111978393113174 -0.0125702023856802 -0.0113639379960931 0.0114733788559333 -0.00147817278156957 0.0146086349934207 0.00973153915243973 0.0115854211420188
0.976243442092294 0.00525657021303283 0.00517089798115914 0.00114683570109491 0.00755536910581409 -0.00369581599628401 -0.00465368479933353 0.00423819418952029 0.0130236167396071 0.00406703050820912 0.000656659198038001
0.985792219423516 0.0104370462144364 0.00933503108936309 0.00837124148141015 0.00397945777876163 -0.00215262314697472 -0.0139558758648318 -0.0147302941607415 0.0149066400052138 0.0126878078784544 -0.0163901812310792
0.918744609739723 -0.00439638055008112 0.000667129451510181 -0.00912575355031102 -0.00808536632108219 0.00576931322398763 -0.0123445059587959 -0.0111319641130692 -0.00149006053921135 0.00836749816202126 0.0166686752178191
1.02754134341874 -0.00688191721985082 0.0119156876519096 -0.00750133745452602 -0.012906272290186 0.0126565556730458 -0.000884308691981471 -0.00723501891338288 -0.00231957229882975 0.0117830640838888 -0.000385478402928
1.08006817495312 0.017298344168714 -0.00155342126689554 -9.41624284875186e-05 -0.00158050732710427 -0.00830797700136645 0.00424638737011146 -0.0151990716132467 0.0122548963479321 -0.00437195973240146 -0.00713894254719267
0.971723067762508 -0.0037619754360287 0.0105770957432242 0.0179427094293103 0.00560599971667841 -0.00767984319569353 -0.00352090511332035 0.0136497656981396 0.00414258893644976 0.00150782553389161 0.00459061932971695
0.983659664893995 0.00787133763022098 -0.0104972449538097 -0.0117486199882277 0.000435066397855455 -0.0202484118497881 0.0114289521915316 -0.00438004156371529 -0.0165211752299386 -0.008193122701111 0.0192437942699625
0.982904982226568 0.0121983071135921 0.00984190058853838 -0.0020633505851504 0.000604141812586258 0.016982839263535 0.00226855649843172 0.0078423707063423 0.00619426812413884 0.00549691276750375 0.00953757462935816
0.958137916013647 0.0161277998476667 0.0133039323707736 0.00828925255761688 0.00180666506713802 0.00982581487511226 0.00281152248031879 -0.00496072354246643 7.23291271251983e-05 0.0161877100681749 -0.0135888358173945
0.944002120705763 0.00664931055511547 -0.0241748327432933 -0.00875716844783565 0.000697925728326219 0.004953567792535 0.00820001558907803 -0.00726041719845897 0.0252086838356363 0.00511970541046999 -0.00850097883879218
0.921478665597934 -0.00751647652731685 -0.00219670628840725 0.0050594975491539 0.000384767594940301 -0.00273943374649352 0.00029891417131078 0.00653848896706516 -0.00213619837311871 0.0226835017649601 -0.00768792651928892
0.909337386300999 -0.0223877091322793 0.00596165165787327 0.00320633936092316 0.0149724786225452 0.011475990425297 0.00339136045831778 0.00452873815485605 0.0101639537174435 0.0122514339175582 -0.00825089074641411
1.00022728927625 -0.0166864349510568 -0.00508936735521211 -0.00462168467257347 0.00348283501236809 0.00615857573809169 0.0014159549264041 0.00670571518831409 -0.0069542864038516 0.00509793248062754 -0.00845468522855295
1.1030805903794 0.00242438546933317 0.0251126469357476 -0.0111497103453063 -0.00216644630903563 -0.0152618652383797 0.0100109746469024 -0.00174076581034531 0.00724876061427586 0.00320404093587796 0.00733781777049395
1.01159284331423 -0.0150773937498816 0.017956066375588 0.00955508724848921 -0.016108554485185 -0.00638457234021993 -0.00421472850530552 -0.0176023309996808 0.0101211295731679 0.010670057710989 0.0102947702511085
1.05140432443873 0.00569734791958632 -0.00455285894612249 -0.0159703492805437 0.0138642497089746 -0.0217913074625951 0.00116305383335835 -0.00361929143440865 0.0122124240817792 -0.0115074575884953 0.0137528582006618
