1,113.598510,8
1,107.328884,4
1,110.969959,6
1,109.967560,6
1,108.001186,4
1,112.542656,8
1,116.716359,4
1,113.138652,8
1,114.130603,9
1,108.843949,8
1,109.940104,3
1,105.049102,7
1,112.512063,6
1,105.310918,10
1,110.917877,6
1,117.373837,7
1,111.129871,4
1,115.418388,8
1,107.995733,6
1,113.432202,6
1,109.190475,7
1,113.457992,4
1,109.957633,8
1,110.022610,5
1,104.795534,7
1,118.064077,4
1,118.339106,6
1,117.332865,6
1,111.928185,6
1,114.670886,5
1,106.686673,8
1,105.915462,7
1,113.847639,3
1,112.584808,6
1,117.403739,7
1,107.298828,7
1,112.580359,6
1,103.844731,10
1,108.261013,7
1,111.243444,5
1,105.300480,6
1,110.178331,5
1,111.989920,9
1,112.807079,3
1,112.739577,5
1,112.049017,6
1,119.275325,6
1,107.153040,10
1,117.222311,4
1,107.405075,6
1,113.186227,8
1,112.433452,9
1,117.403739,7
1,113.736867,5
1,111.957292,4
1,112.620497,6
1,106.657293,8
1,110.271399,5
1,113.619182,7
1,115.477578,6
1,115.325896,6
1,113.104497,7
1,112.814069,5
1,109.631457,6
1,116.740029,6
1,107.569298,6
1,107.883657,8
1,105.323747,6
1,115.728424,4
1,118.033716,8
1,109.675017,8
1,114.633115,9
1,115.073471,5
1,110.701121,8
1,107.415698,7
1,114.315828,8
1,113.450006,8
1,118.581254,5
1,112.733940,5
1,116.473522,5
1,108.811020,5
1,113.547182,7
1,114.011678,7
1,106.155391,9
1,116.701913,7
1,116.578285,6
1,114.077654,7
1,115.078825,7
1,120.507725,7
1,113.225639,5
1,105.152843,5
1,118.564462,6
1,120.598572,6
1,116.361826,6
1,115.599234,8
1,113.476979,5
1,118.866289,5
1,120.097679,7
1,115.241241,8
1,110.719761,4
1,117.096051,3
1,101.875088,9
1,106.607024,7
1,109.288678,10
1,110.918550,4
1,110.976851,9
1,116.431277,6
1,111.353047,8
1,114.240894,8
1,111.083010,5
1,106.926173,6
1,109.160714,8
1,108.117230,2
1,104.137592,6
1,111.983937,6
1,117.572506,7
1,117.895144,5
1,109.426439,3
1,108.234048,5
1,110.610236,7
1,113.293012,6
1,115.325896,6
1,111.885604,6
1,111.162274,8
1,112.026937,4
1,113.856994,4
1,110.310040,4
1,116.604767,5
1,100.061302,5
1,114.020819,10
1,110.706418,5
1,111.624665,9
1,112.550939,8
1,109.974620,5
1,115.653390,3
1,114.547380,8
1,108.530357,4
1,115.645171,5
1,113.480544,5
1,113.649662,8
1,112.842541,8
1,113.666421,6
1,111.270644,6
1,111.662944,5
1,116.359290,5
1,110.036848,8
1,110.002177,6
1,115.055815,6
1,117.028803,6
1,110.627606,6
1,107.975936,6
1,115.065085,5
1,115.699535,7
1,113.851373,6
1,106.930536,3
1,107.995733,6
1,113.378730,6
1,111.407130,8
1,107.506041,7
1,114.993741,5
1,113.172816,9
1,111.713236,5
1,113.825564,5
1,107.247787,8
1,112.864679,4
1,111.010358,8
1,111.209662,6
1,116.650347,6
1,116.063284,3
1,106.904299,10
1,115.801916,7
1,110.478614,9
1,115.100704,6
1,114.218189,7
1,122.713908,4
1,113.624293,5
1,115.532783,6
1,110.162918,4
1,110.310040,4
1,110.681416,8
1,106.896738,8
1,112.555174,9
1,114.347363,6
1,111.936976,9
1,112.730587,7
1,116.083171,7
1,105.318204,6
1,111.303808,6
1,115.136226,5
1,114.001903,7
1,112.912530,6
1,112.022587,6
1,115.053749,7
1,114.131395,6
1,114.633027,5
1,111.739633,10
1,109.669757,9
1,112.666177,6
1,101.402877,10
1,107.086513,5
